slot_id,story_file,story_self,paragraph_index,idml_paragraph_style,text_preview,content_count,footnote_count,replace_scope,permission
u194b_P0052,Stories/Story_u194b.xml,u194b,52,01 本文,平静さを保った口調で、米倉は、誠意を伝えた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0053,Stories/Story_u194b.xml,u194b,53,01 本文,会場は、静まり返っている。↵咳払い一つ、聞こえない。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0054,Stories/Story_u194b.xml,u194b,54,01 本文,米倉は、再度、皆を大きく見渡して、↵「他に質問はありませんか？↵何でも答えます」↵と、自分で場を仕切り始めた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0055,Stories/Story_u194b.xml,u194b,55,01 本文,罵声はもうない。↵でも静けさの分、ますます居たたまれない空気になってしまった。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0056,Stories/Story_u194b.xml,u194b,56,01 本文,少しして、司会の総務部長が、小さい声で、↵「ちょっと早いですが、他に質問がなければ、このあたりで・・・」↵と言いかけた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0057,Stories/Story_u194b.xml,u194b,57,01-03 項 見出し,好きな食べ物は何ですか？,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0058,Stories/Story_u194b.xml,u194b,58,01 本文,そのとき、↵「ちょっといいですか？」↵後ろの方に座っていた若い女性が挙手した。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0059,Stories/Story_u194b.xml,u194b,59,01 本文,米倉は、総務部長に目配せし、自らその女性に↵「どうぞ」↵と言い、発言を促した。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0060,Stories/Story_u194b.xml,u194b,60,01 本文,女性は、スクッと立ち上がり、少し間をあけて、そして意を決したように、大きな声で、こう質問した。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0061,Stories/Story_u194b.xml,u194b,61,01 本文,「米倉さんの一番好きな食べ物は何ですか？」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0062,Stories/Story_u194b.xml,u194b,62,01 本文,一瞬、空気が止まった。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0063,Stories/Story_u194b.xml,u194b,63,01 本文,（ええっ、何？）↵（この人、今、何を質問した？？？）,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0064,Stories/Story_u194b.xml,u194b,64,01 本文,わざわざ振り向いて、女性の顔をみる社員もいる。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0065,Stories/Story_u194b.xml,u194b,65,01 本文,女性は、立ったまま。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0066,Stories/Story_u194b.xml,u194b,66,01 本文,会場にいる者は、全員、この質問に度肝を抜かれている。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0067,Stories/Story_u194b.xml,u194b,67,01 本文,米倉も面食らっている。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0068,Stories/Story_u194b.xml,u194b,68,01 本文,懇談会の空気が一変した。↵居たたまれなさが消え、そのかわり、↵（この質問の先に何が起こるのだろう）↵という好奇に満ちた空気が会場に広がっていく。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0069,Stories/Story_u194b.xml,u194b,69,01 本文,女性は、立ったまま、こう続ける。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0070,Stories/Story_u194b.xml,u194b,70,01 本文,「今日は、ジェインさんと米倉さんのことを理解するための会だと聞いて、参加を希望しました。↵さきほどの質問のやり取りを聞いて、投資ファンドがどういうものか、少しわかった気がします。厳しい世界のような感じがしました。↵ウチの会社は、その厳しい世界に巻き込まれたということですが、ジェインさんが、ウチの株主になったことは、もう,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0071,Stories/Story_u194b.xml,u194b,71,01 本文,涙声になりかけている。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0072,Stories/Story_u194b.xml,u194b,72,01 本文,どこからか、↵「頑張れ！」↵という声がとぶ。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0073,Stories/Story_u194b.xml,u194b,73,01 本文,近くに座っている人たちから、パラパラと拍手が起こる。↵発言の主旨を理解し、大きくうなずく社員もいる。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0074,Stories/Story_u194b.xml,u194b,74,01 本文,米倉は、困ったような、嬉しいような、複雑な表情になってきた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0075,Stories/Story_u194b.xml,u194b,75,01 本文,思ってもいなかったこの展開に呆気にとられた西郷は、↵（これまでに見たことがない表情だ）↵と思いながら、米倉の顔をまじまじと見ていた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0076,Stories/Story_u194b.xml,u194b,76,01 本文,少し静かになったところで、米倉が、↵「とても素敵な質問、ありがとうございます。↵お気遣いが伝わってきて、心が和みました」↵と言い、笑顔をみせた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0077,Stories/Story_u194b.xml,u194b,77,01-03 項 見出し,スパゲッティナポリタン,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0078,Stories/Story_u194b.xml,u194b,78,01 本文,米倉は、少し考え、こう話し始めた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0079,Stories/Story_u194b.xml,u194b,79,01 本文,「私は、ナポリタンが好きです。スパゲッティのナポリタンです。↵小さい頃、ピーマンが苦手だったのです。↵でもあのケチャップソースと、大好きなソーセージにからまったピーマンを、あるとき、間違って食べてしまったんです。そしたら、そのピーマンが意外と美味しくて。↵それをきっかけにピーマンが食べられるようになりました。↵私が子供,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0080,Stories/Story_u194b.xml,u194b,80,01 本文,米倉の回答に、拍手が起き始めた。↵拍手の音が大きくなっていく。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0081,Stories/Story_u194b.xml,u194b,81,01 本文,拍手が収まったところを見計らって、さっきから立ったままの女性が、米倉の回答に謝意を示す。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0082,Stories/Story_u194b.xml,u194b,82,01 本文,「私の質問に答えてくださって、ありがとうございます。↵ピーマンのこと、ほほ笑ましい話で、↵『米倉さんの人となりを表している』↵と思いました。↵私も・・・お酒は好きです」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0083,Stories/Story_u194b.xml,u194b,83,01 本文,会場から↵「石原は、吞兵衛だからな！」↵という声がとぶ。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0084,Stories/Story_u194b.xml,u194b,84,01 本文,笑い声が起きた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0085,Stories/Story_u194b.xml,u194b,85,01-03 項 見出し,本当は複雑な気持ち,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0086,Stories/Story_u194b.xml,u194b,86,01 本文,その声に励まされながら、石原という名前の女性は、続ける。↵「それから・・・こんな場で、さっきみたいな質問をして、すみませんでした」↵と言い、頭を下げる。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0087,Stories/Story_u194b.xml,u194b,87,01 本文,そして、↵「ついでですから言わせてもらうと、私たちの気持ちは複雑です。↵このあいだ、寺田社長が話をしに来てくれて、↵『株主が変わっても、社名が変わるだけで、あとは何も変わりません』↵と言ってくれました。↵でも、↵『そんな簡単な話ではないのだろう』↵と内心思っています。↵情報が少なくて、具体的に何がどうなるのか、本当は不,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0088,Stories/Story_u194b.xml,u194b,88,01 本文,この勇気ある女性は、皆の気持ちを代弁する本音を語ってくれたのだろう。これまでよりも、さらに大きな拍手が起こった。↵困った表情をしていた９割の社員の顔が、目に見えてほころんできた。↵罵声を発した社員は、ばつの悪そうな表情をしている。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0089,Stories/Story_u194b.xml,u194b,89,01 本文,米倉もゆっくりと大きくうなずく。↵心なしか、目が潤っている。↵マイクはその声を拾わなかったが、唇が↵「ありがとう」↵と言っている。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0090,Stories/Story_u194b.xml,u194b,90,01 本文,ここで総務部長が朗らかな声で、↵「では、そろそろ時間ですので、これで懇談会を終了します」↵と場をしめた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0091,Stories/Story_u194b.xml,u194b,91,01 本文,社員たちは、三々五々会場を後にした。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0092,Stories/Story_u194b.xml,u194b,92,01-02 節 数字,２,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0093,Stories/Story_u194b.xml,u194b,93,01-02 節 見出し,ランチタイムでの会話,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0094,Stories/Story_u194b.xml,u194b,94,01-03 項 見出し,総務部長を叱る黒田工場長,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0095,Stories/Story_u194b.xml,u194b,95,01 本文,懇談会のあと、米倉は、黒田工場長と３名の面談者と一緒に、クイックランチをとることになっていた。↵懇談会にも出席していた３名とともに、ランチが用意されている部屋に向かう途中、黒田工場長の部屋から、総務部長を厳しく叱責する声が聞こえてきた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0096,Stories/Story_u194b.xml,u194b,96,01 本文,「部長のくせに、仕切りもできないのか！↵ジェインが、関東工場に悪印象を持ったら、お前のせいだからな！」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0097,Stories/Story_u194b.xml,u194b,97,01 本文,同行していた３名は、言葉少なげに、↵「すみません。こちらへ」↵と、いそいそと米倉を案内する。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0098,Stories/Story_u194b.xml,u194b,98,01 本文,しばらくして、黒田工場長が現れた。↵「お疲れ様でした。↵工場の食事ですと、カロリーが高くなりがちですので、特別に仕出し弁当を注文しておきました」↵さっきとは別人のような声で、黒田工場長は、特別な配慮をしたことを米倉に伝え、箸をつけるよう勧める。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0099,Stories/Story_u194b.xml,u194b,99,01 本文,「皆さんと同じものでよかったのですが・・・でも、お心遣い、ありがとうございます。↵いただきます」↵と言いながら、米倉たちは食事を始める。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0100,Stories/Story_u194b.xml,u194b,100,01 本文,「それはそうと、先ほどは、大変失礼なことがあったようで、まことに申し訳ありませんでした。↵米倉さんの采配が素晴らしかったと聞きました。↵お客さんに場を収めてもらうなんて、まことに面目ないことです。↵ちゃんと仕切れなかった総務部長は厳しく叱っておきました。↵私は、どうしても席をはずさなきゃいけない用事がありまして、失礼し,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0101,Stories/Story_u194b.xml,u194b,101,01 本文,本当は、隣の小部屋で懇談会の様子を窺っていたことを３名とも知っているが、誰もそれについては触れない。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0102,Stories/Story_u194b.xml,u194b,102,01 本文,「いえ、総務部長のせいではありません。↵総務部長が叱られたとしたら、それはとてもお気の毒なことをしました。↵さきほどの懇談会では、皆さんの本音に触れることができて、私にとって有意義でした。↵ご多用のなか、貴重な場を設定して頂きましてありがとうございました」↵と、礼を伝える。↵そして、↵「最後に質問した女性は、どういうバ,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0103,Stories/Story_u194b.xml,u194b,103,01-03 項 見出し,女性差別発言連発,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0104,Stories/Story_u194b.xml,u194b,104,01 本文,「ああ、石原は、ご覧のとおり、ちゃきちゃきしていまして、ある種のムードメーカーです。↵いろんなことをズケズケ言います。↵本音としては、ああいう子が下にいたら大変なのですが、まぁ大目にみてやってます。↵私だから、あの子でも、ここでやっていけてますがね・・・」↵と応え、イッヒッヒと笑う。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u194b_P0105,Stories/Story_u194b.xml,u194b,105,01 本文,３人は、お互いに顔を見合わせている。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
