id,source_csv_row,source_doc,source_type,target_story,block_id,seq,docx_paragraph_index,word_paragraph_style,inferred_role,idml_paragraph_style_candidate,permission,text,text_sha256
1262,1262,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1534,Normal,,01 本文,TEXT_ONLY_REPLACE,"西郷も
「まさに同感です。
・・・ということは、我々は、これからどこへ向かうのか。それを実現させるために、どういう力の発揮の仕方をしてもらいたいのか、これらを再設定して、明確に社員に伝えなければいけないということですね」
と言い、米倉のほうをみる。",19e3b5c901afaa713ab6027ea2983c3979a3a0582d1a9e3ece15a0aed2afb0e2
1263,1263,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1535,Normal,,01 本文,TEXT_ONLY_REPLACE,"「おっしゃるとおりです。
このリストをみて頂くとわかるように、評価の観点が変わると、評価結果が変わります。
どういう観点をより高く評価するかを変えると、社員の行動が変わります。
事業の方向性と合致した行動をとり、結果を出した社員に、きちんと報いていくと、組織は引き締まります。
人事・評価制度まで変えるとなると、１年以上かかりますから、早めにとりかかることが必要です」",675adbf1b56c7ed1a7d76fe72a8710ffe36355235932e46ce25dc7fa630ebfcf
1264,1264,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1536,Normal,,01 本文,TEXT_ONLY_REPLACE,寺田社長と西郷は、顔を見合わせながら、大きくうなずいている。,7e171dec7d656b90909efc32833039986a9cb38de293c94ba4984c7c46735fa2
1265,1265,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1537,Normal,,01 本文,TEXT_ONLY_REPLACE,"米倉は、二人の顔を交互に見ながら、低い声で、
「それで・・・Xの方なのですが・・・」
と切り出す。",bdc59899f87ff8ea9e61150d5c1c50cc933a2ffd93dbbf97941608494dc01a1e
1266,1266,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1538,Normal,,01 本文,TEXT_ONLY_REPLACE,「はい・・・」,7d85de8001420ca27c20a334ba908255a06da90a120a92d8a0a35a662bc72842
1267,1267,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1539,Normal,,01 本文,TEXT_ONLY_REPLACE,「最終判断はお任せしますが・・・仮に我々の船から・・・下船頂くのであれば、裏の１００日プランを作る必要があります」,2c3495356764888bafba1c54e99a081526d22b606a07807a4eba30de994c8038
1268,1268,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1540,Normal,,01 本文,TEXT_ONLY_REPLACE,「裏の１００日プラン？」,8861f9ea83cac336c1b05aea790c526da8c8c77f8e77d7e128ad63e7f9a426af
1269,1269,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1541,Normal,,01 本文,TEXT_ONLY_REPLACE,「はい、トラブルなく下船するための道筋プランです」,f6ecd4b5c8b9dfbd75e5872557cc88cfc26acf137c430d27eaf5e1d40a520844
1270,1270,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1542,Normal,,01 本文,TEXT_ONLY_REPLACE,寺田社長と西郷がまた顔を見合わせる。,4c436ee8fe445a0ecac4d9d7cdb81ecfbfb826891dd15354d6f26cce843e2360
1271,1271,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1543,Normal,,01 本文,TEXT_ONLY_REPLACE,"寺田社長が、
「このあたりは、我々は詳しくないので、是非、お手伝いをお願いします」
と言い、覚悟した表情で米倉の顔を見る。",197d256ca9ea06dde92cf82f0934d6ad04ba0b09e0b2dc293fa165afb8f8c871
1272,1272,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1544,Normal,,01 本文,TEXT_ONLY_REPLACE,米倉がゆっくりと大きくうなずく。,10267938d65c3c73b22530c70a36bcf9f560c18de2ab26c5f6ef5e404c3cbd96
1273,1273,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1545,Normal,,01 本文,TEXT_ONLY_REPLACE,"少し間をあけたあと、米倉がこう頭出しする。
「もう一つ、ご相談があるんです」",74aae33b9f5e1df4376a89f3ca22276c7e963baa8551af88b93a220e130cb66a
1274,1274,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1546,Normal,,01 本文,TEXT_ONLY_REPLACE,「何でしょう？」,eada9fc330f6fa6b5366861984c4305efdd6b7723f73a2ea3fe5217b100c8767
1275,1275,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1547,Normal,,01 本文,TEXT_ONLY_REPLACE,"「以前からどこかのタイミングで、ご相談しようと思っていたのですが・・・そろそろ『さん付け』にしませんか？
社員からも、『寺田社長』ではなく、『寺田さん』と呼んでもらうのです」",5d1b80b245aa39344c29827a221722ec3c8da3245a9b32e6ce73053de23fbf50
1276,1276,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1548,Normal,,01 本文,TEXT_ONLY_REPLACE,寺田社長と西郷が顔を見合わせる。,1f60510db8605824806ab5715d762693731fffe5ff94dbf4bfe09e7168a386b2
1277,1277,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1549,Normal,,01 本文,TEXT_ONLY_REPLACE,"寺田社長は、頬を緩ませながら、
「さん付け、異存ありません。
西郷さんも、これからは、私を、さん付けで呼んでください」
と言い、西郷のほうを向く。",8863340d6943ae8aa36023fbee09df1d991440426d620199c25d8d9ba9e88819
1278,1278,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1550,Normal,,01 本文,TEXT_ONLY_REPLACE,突然の話に、少しはにかんだ表情になりながら、西郷がゆっくりとうなずく。,00647ffce4e26d62727038c746c858824051027e01609c8d069fbde1c2b79d74
1279,1279,子会社売却のPMI(5).docx,,story_06_ch06_rt06,,,1551,Normal,,01 本文,TEXT_ONLY_REPLACE,"寺田社長が力強い口調で、米倉にこう伝える。
「1 on 1面談であぶりだしてもらった課題については、100日プランに反映させて、今後、改革策を遅滞なく実行に移していきます。
会社は、これから大きく変わっていきます。
頑張って、やり遂げましょう」",7e7521c280f7afb30e773b83097d246707b544f7442f5f07ba761a350433d89e
1280,1280,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1553,Normal,,01-01 章 第◯章,TEXT_ONLY_REPLACE,エピローグ,29c1fa090965a31a52de878d448bc36339204dd3a048b4749691d361fb01685e
1281,1281,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1553,Normal,,01-01 章 タイトル,TEXT_ONLY_REPLACE,寺田社長の自己解放,68921fd1fee5d52d182972d54319c42687a98f1382e89dd991e765e9602ac663
1282,1282,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1554,Normal,,01-04 ■小見出し,TEXT_ONLY_REPLACE,寺田社長の解放感,c5a863323100bc42cf8010bc9a632c960cd1608e59e655c728436c9e12914a2f
1283,1283,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1555,Normal,,01 本文,TEXT_ONLY_REPLACE,"週次ミーティングの数日後。
米倉は、こざっぱりとした小料理屋の個室で寺田社長が到着するのを待っていた。
夕方６時少し前。
扉が開く音がする。",64d9447dd2e2d693a2ccc436ae73f34e6d0f8deb8232a59fdbdbbbb3f4ec4062
1284,1284,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1556,Normal,,01 本文,TEXT_ONLY_REPLACE,"（寺田さんだ）
と察した米倉は、席から立ちあがり、個室の襖を開けて、
「こちらですよ」
と声をかける。",4da4f95e1d24ba91bc6e05e51005d6fb222153321c880b71a359879d5182d9e4
1285,1285,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1557,Normal,,01 本文,TEXT_ONLY_REPLACE,「今日は、お誘い、ありがとうございます」,ef1cb1efcb5775e7288555dfe7d0fd3a9a3e88daa9129c7b11bae7e0a36d390e
1286,1286,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1558,Normal,,01 本文,TEXT_ONLY_REPLACE,店の人に付き添われた寺田社長が席に着く。,6fa1bb53f8d50cf098380949b939b07917521865971c3d6ce296afcd6bb03f20
1287,1287,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1559,Normal,,01 本文,TEXT_ONLY_REPLACE,まずは、ビールで乾杯。,90969e53ab038d797280968717fe29a2e9af4a3313b8f1360a37a9084928a8b3
1288,1288,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1560,Normal,,01 本文,TEXT_ONLY_REPLACE,"そのあと米倉がこう問いかける。
「ここ数カ月は、怒涛の日々だったでしょう！」",1b4e5bdd8bedf81a4b7f0107c43c9b09ad56b0030da963094ba93268a50d9324
1289,1289,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1561,Normal,,01 本文,TEXT_ONLY_REPLACE,寺田社長がすぐに反応する。,e4a656e2e3ccfb55d07e37a36cca6fe6b7369f231008d0fcb6a910139089335a
1290,1290,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1562,Normal,,01 本文,TEXT_ONLY_REPLACE,"「そりゃもう。
クロージングからそんなに時間は経っていませんが、毎日、次から次へと経営課題が沸き出してきて・・・。
いろんなことが起こるし、いろんな人から、いろんなことを言われるし・・・。
もう、走りに走りまくっている感じです。
ゆうに１年は過ごした感覚です」
と言い、ビールを飲み干す。",65bc6587e823a6f0861d8dfbf695fcd1505a31726d8d932f977a3b21df52ca74
1291,1291,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1563,Normal,,01 本文,TEXT_ONLY_REPLACE,"米倉にビールを注いでもらいながら、
「数日前から、西郷さんに、『寺田さん』と呼ばれるようになって・・・それにつられて、周りの人たちも私のことを、恐る恐る、さん付けで呼ぶようになって・・・なんだか電子全体で大きな変化が起きている感じがします」
と嬉しそうに話す。",8881c3bcef7560ddcea54f36a0e8bea7f622bd18d41acf1ab5745c811321d454
1292,1292,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1564,Normal,,01 本文,TEXT_ONLY_REPLACE,"「会社が変わるときって、こういう感じです。
これは、IPOまで続くどころか、さらに加速します。大丈夫ですか？」
と言いながら、寺田社長の目を見る米倉。",b7b96cce1f0a3d8f6d126de4d67f4c33a5c123577056577ed08a54dd6623e736
1293,1293,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1565,Normal,,01 本文,TEXT_ONLY_REPLACE,"米倉の問いには、いつも何らかの意図があることを学んできているものの、
（とりあえず、前向きの姿勢を見せよう）
と思った寺田社長は、
「もちろんです。しっかりとついていきます！」
と応じる。",226cc44d6a66b58b4db6d1249791a192d7ae66cfe89f1bc9488b7f55a7d2e741
1294,1294,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1566,Normal,,01 本文,TEXT_ONLY_REPLACE,"今度は、寺田社長にビールを注いでもらいながら、
（こういうところなんだよな。
『ついていきます』
じゃなくて、社長なんだから、引っ張ってほしいのだが・・・）
と思う米倉は、
（まずは日下部さんの宿題を片付けよう）
と思い、
「寺田さん、
ミツカネグループから解放されたという感覚が、今、ありますか？」
と質問してみる。",7e6d1294a3700be88a33faafc5bd8814b4b886589ab4a0fbf3f83c0d9eefd799
1295,1295,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1567,Normal,,01 本文,TEXT_ONLY_REPLACE,"寺田社長は、
（この質問は、このあとどこへいくのだろうか？
どういう答え方をするのが正解なのだろうか？）
と考えるが、すぐには答えが出てこない。",1d95d9b82c60eca871444a7e676101b2c97715c452188476a104432a07978051
1296,1296,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1568,Normal,,01 本文,TEXT_ONLY_REPLACE,"仕方ないので正直に、
「解放されたというよりも、放り出された感じです」
と答える。",c3d60a6deef89bd4ca445db5e9f15f413251889fa0d99191b3962054715287e0
1297,1297,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1569,Normal,,01 本文,TEXT_ONLY_REPLACE,"「放り出された？それって・・・たとえば、
『広い海原に放り出された』
ということですか？」",e28577d38ee09cf630fbfce726cccf5820ff2320ddeacb030a9687c6e193fdb1
1298,1298,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1570,Normal,,01 本文,TEXT_ONLY_REPLACE,「うん・・・ですかね・・・」,d4ec43cb80caa77a22456a3f3aeee6ffaf1c2eb3d588a39abf2e41b809b1a1e8
1299,1299,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1571,Normal,,01 本文,TEXT_ONLY_REPLACE,「解放とは、違う感覚ですね？」,b29786f39240dd400b5d943aa1d7433bede89bb375852737da91f1a5aea6ec4c
1300,1300,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1572,Normal,,01 本文,TEXT_ONLY_REPLACE,「う～ん、どうでしょうか・・・」,36289533f58957fe1813e0ec85f5a71198f041ade032ef3bbe5406c4f6a020b4
1301,1301,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1573,Normal,,01 本文,TEXT_ONLY_REPLACE,"具体的な事象を想像してもらおうと考えた米倉は、
「たとえば、重要な人事について大手町に相談する必要がなくなったとか、もう大手町からあれこれ言われなくて済むとか・・・そういったことからの解放感ですが・・・特にないですか？」
と問い直す。",207073d84e3d40673531dac997ea99df29dc6844a56d0cdf4f2ba14adf493791
1302,1302,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1574,Normal,,01 本文,TEXT_ONLY_REPLACE,"「そうですね。大手町に報告する必要がなくなったという点では、そのとおりです。
でもそれって、解放なのかなぁ・・・。
以前は、大手町に聞けば、何でも教えてもらえました。
今はそれができなくなって、私たちがやっている業務が正しい方向にあるのか確認できないので、解放というよりも・・・何でしょうか・・・不安に感じることがあります」",34165bb5b73438b1cc2081e73e538b24b23a053898757588b3e41908ea89182a
1303,1303,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1575,Normal,,01 本文,TEXT_ONLY_REPLACE,（そうか・・・日下部さんは、落胆するだろうなぁ）,0b8ffe6c816d95a488d1689e723dba15e3de854bc794c2eade3caa10017ce94c
1304,1304,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1576,Normal,,01 本文,TEXT_ONLY_REPLACE,"そこへ寺田社長がこう付け加えた。
「ただ・・・私個人としてなら・・・半分くらい、解放された感じがあります」",0b43eca474ec7e61ef1b40a9b6dd69f7d1792be95f0aa7c9a7a154ddd4b60fe8
1305,1305,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1577,Normal,,01 本文,TEXT_ONLY_REPLACE,「えっ？個人として？」,050b11443c36d8eb325395a03557f35cb2aebed00de8a215adcc33a1efda80e6
1306,1306,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1578,Normal,,01 本文,TEXT_ONLY_REPLACE,"「はい。いつだったか、西郷さんにも話したことがあるんですが、これまでは、どうしても、
『大手町にどう見えるか』
とか、
『大手町にいろいろと言われないように』
という考えがありました。
でもこれからは、
『自分の会社を発展させることを真ん中において、行動してもいいんだ』
と思い始めたんです。
それって、解放なのかもしれません」",e5df76139ce9fc535d686463201db7e3b6712843c076b5489d99bd8bb29d685e
1307,1307,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1579,Normal,,01 本文,TEXT_ONLY_REPLACE,"（ここは重要だ）
と思う米倉は、突っ込んで聞くことにした。",56c8f7ce7da49b0a893e0dc3540ee24103edd7beafaac60322040278a36b0863
1308,1308,子会社売却のPMI(5).docx,,story_07_epilogue_message,,,1580,Normal,,01 本文,TEXT_ONLY_REPLACE,"「そうですか。
『半分くらい』って、おっしゃいましたが、その『半分』って、どういうことですか？」",3ec028611f5b1fb451546430e05fa7cdc97072b2c45778b629345cc73d6ee50c
